nickname,content,ip_location,create_date_time
user084z02vj4w,nam mô a Di Đà Phật,,2024-03-06 22:51:23
reitasamer,نعم استقبل,,2024-03-06 22:10:23
tahni880,نعم استقبل,,2024-03-06 19:14:12
m3im3ithan,,,2024-03-06 17:40:41
user4696145151409,نعم أستقبل,,2024-03-06 17:37:00
kichkas_kvv,❤️❤️❤️❤️❤️,,2024-03-06 15:29:23
useryzo80xq9jb,주세요. 용기운을,,2024-03-06 14:43:51
andyli22,,,2024-03-06 13:39:38
vithong3464,con lạy giông linh thiêng phù hộ cho con mấy mắn cảm ơn cảm ơn cảm ơn,,2024-03-06 13:39:14
user6119812195242,,,2024-03-06 12:59:02
user4947863732131,,,2024-03-06 12:27:42
user6395773081724,ĐẸP QUÁ ,,2024-03-06 12:02:55
kea199495,สาธุ สาธุ,,2024-03-06 11:38:50
user6971491885600,漂亮之龍,,2024-03-06 11:19:21
kik3588,金運財運幸運大上昇,,2024-03-06 11:07:36
gabin_agualuxe,j'attire positivement l'abondance financière,,2024-03-06 09:54:38
user9241432848309,,,2024-03-06 08:18:49
peihuan9138,@Kathy823,,2024-03-06 07:52:39
usernq1tq4bk94,年大吉大利,,2024-03-06 07:45:01
dykaujjbrgb8,"ありがとう御座います。
龍神様いつもお助け頂き感謝申し上げます。
金運開花
念願成就
高額当選
商売繁盛
慈悲の心で支え合える社会に！",,2024-03-06 07:34:19
user3888886547157,接收,,2024-03-06 07:17:02
cecilia.gatitos,❤❤,,2024-03-06 04:08:59
65181quyen,,,2024-03-06 03:41:03
mamybenedict,i received it,,2024-03-06 00:16:53
atj74wxgjjb,♥️我爱龙♥️,,2024-03-05 22:28:31
giovi.espi,lo decreto echo está amén amén amén,,2024-03-05 19:17:36
sifutittar,Nice,,2024-03-05 14:32:40
lucky_miguel_2020,"Effata Effata Effata
Lo Decreto, Hecho está✨✨✨✨✨",,2024-03-05 13:55:15
sitifukuzin0701,桃龍神様いつもありがとうございます。有り難く御利益受け取りました。,,2024-03-05 13:01:40
user2596062195728,,,2024-03-05 12:23:33
chinxin500,,,2024-03-05 11:46:46
xyz6022,金運招福上昇アップよろしくお願い致します‼️宝くじ高額３億円以上当たります様に‼️,,2024-03-05 11:29:00
user7434454424139,美しいお姿です。ピンクドラゴン様ありがとうございます。出会えた事感謝いたします。,,2024-03-05 11:25:46
smail810506,받아갑니다,,2024-03-05 11:19:42
jerry_10000,색이 예쁘네요,,2024-03-05 09:48:56
dypiytgbajsb,,,2024-03-05 09:11:54
user4811961382102,感恩收到了,,2024-03-05 08:44:48
user085016769,กราบสาธุๆๆค่ะ,,2024-03-05 06:10:24
user7605781916538,,,2024-03-05 05:56:38
wsssfgz31940602513,美啊,,2024-03-05 05:54:36
d..reprah,yes!$$$,,2024-03-05 05:45:59
dungnguyen978,huyết Long mang đến sự thịnh vượng cho muôn dân,,2024-03-05 05:30:54
thananchaimahanat60,,,2024-03-05 04:29:53
user8179688834096,,,2024-03-05 04:15:54
mai.vn.vnh.7767,,,2024-03-05 03:06:49
user6135306209795,กราบสาธุ,,2024-03-05 03:05:26
user59130278183,,,2024-03-05 02:42:09
_datle85,Nam mô a di đà phật,,2024-03-05 01:11:58
friendlyremindermeplz111,I like it ~~(❤ ω ❤),,2024-03-04 22:45:06
izkrahuarcayago76,lo decreto y manifiesto al dragón  muchas gracias por todo ❤️❤️,,2024-03-04 22:32:01
mangkrpromraksa,,,2024-03-04 22:24:54
saintncxhsp,I like it ~~(❤ ω ❤),,2024-03-04 22:13:57
user6118833317592,✨✨✨,,2024-03-04 20:19:31
arfeya_,,,2024-03-04 19:23:06
user1050318015737,ماشاء الله تبارك الرحمن ,,2024-03-04 18:39:24
dyngz7ga5rjq,con nam mô bổn sư thích ca mâu Ni Phật,,2024-03-04 12:42:28
kwiatuszek5547,❤️,,2024-03-04 12:00:41
tinathao513,xin hoan hi nhan loc,,2024-03-03 20:31:53
lttin199,☺️,,2024-03-03 17:58:48
thosantienbonsai,rồng cái,,2024-03-03 15:17:55
quanganhstreet,,,2024-03-03 13:20:00
lienphuong5577,A DI ĐÀ PHẬT,,2024-03-03 11:11:40
nicolespringmann,,,2024-03-03 09:59:44
quockhanhbd,,,2024-03-03 06:40:36
sayu39503,うわぁ～奇麗な龍神様！,,2024-04-26 03:30:43
user2087455307544,幸せが永遠に続きますように,,2024-04-25 15:25:47
irinaarkatova98,"Обалдеть, красотища!!!!",,2024-04-25 09:40:24
meibercastro130,hecho está gracias gratitud dinero prosoeridada salud,,2024-04-25 03:53:16
tasteofsilence,"what a perfect pink beauty , hello sunshine you are awesome ",,2024-04-24 19:47:24
alionamarcenko4,✌️,,2024-04-24 19:16:08
alionamarcenko4,✌️,,2024-04-24 19:16:08
user29575790935122,❤❤❤❤❤❤❤❤❤❤❤❤,,2024-04-24 09:32:47
carolinebonnie61,wow second one I have seen love love love love love love it spectacular ✨✨✨✨✨✨✨,,2024-04-24 04:58:46
user5846196813931,تم,,2024-04-24 03:59:02
user5846196813931,استقبل الطاقة الرجوع المال الوفير يارب العالمين,,2024-04-24 03:58:09
user5846196813931,للهم صلى على محمد وال محمد الطيبين الطاهرين وعجل فرجهم الشريف يارحم الراحمين,,2024-04-24 03:57:42
nedime.slr,evet 777❤️,,2024-04-23 21:55:55
jole.jolanta,Bellissimo ,,2024-04-23 20:05:36
terylia_,самая колоритная культура в мире,,2024-04-23 18:50:34
user5961795484153,muy bonito ,,2024-04-23 15:39:01
user79861449345582,استقبل,,2024-04-23 15:32:11
user50694012871753,로또대박나게해주세요,,2024-04-23 13:35:51
o49356,Beautiful ,,2024-04-23 12:23:26
elzbietakdziolka,piękny ,,2024-04-23 08:04:07
rocio.contreras772,"lindi, ",,2024-04-23 06:50:29
htchannel9520,Mình đang có em bé rồng hồng trong bụng nè ,,2024-04-23 02:04:17
penelopewilkes,beautiful,,2024-04-22 23:35:48
user885112234,Totally Amazing ,,2024-04-22 20:07:57
satuculubali,Gratidao universo,,2024-04-22 19:13:21
qnqs8,красота ❤️❤️,,2024-04-22 17:01:35
user9014870263952,로또 1등 당첨 되게 해주세요 감사합니다 ,,2024-04-22 16:52:58
zlodeysergey,,,2024-04-22 16:26:00
user8152360730812,яка краса!!!!,,2024-04-22 16:12:56
user1932202044300,這也太美了吧。接收,,2024-04-22 14:34:39
nadinecherfaoui,superbe ,,2024-04-22 09:03:28
myaubellezaisa,Precioso dragón con humildad te envió un ,,2024-04-22 05:07:54
user8308539373054,Дракоша просто чудо!!,,2024-04-21 19:24:24
alisonmcclurg2,Awesome,,2024-04-21 19:15:17
userv2gud25ynn,☺️жду удачи,,2024-04-21 16:56:42
nannydu64,sublime ❤️❤️❤️,,2024-04-21 15:50:39
baekwangdeuk,제발 금전운이 당장 해결됩니다 소원합니다,,2024-04-21 14:32:21
__almagul_,Аминь,,2024-04-21 05:32:39
tati5878,"waoo... Naga ny sungguh cantik,mau warna apa sja.selalu terlihat ...❤",,2024-04-21 04:14:29
noriyukikamata,ギャンブルで負けませんように,,2024-04-21 00:53:09
user9214233820524,這也太美了吧,,2024-04-20 22:43:59
cristinaleopollar,splendido,,2024-04-20 20:48:59
maricelgaitan0,echo esta. oro y miel. gracias universo,,2024-04-20 12:07:21
mollycat23,Magnificent ❤️❤️❤️,,2024-04-20 11:28:17
light_siriusa,momonosuke,,2024-04-20 09:26:28
user8163628073996,接了，感恩～,,2024-04-20 06:17:34
martinefernandez80,splendide ,,2024-04-19 19:32:17
quang_saigon, Rồng cute quá!,,2024-04-19 12:09:40
user7966112174761,j'attire l'abondance financier amen,,2024-04-15 14:22:28
user5521186378004,こんばんはー瀧山あかねちゃんに金運アップと恋愛アップがかないます様にね高知県の丁野ふみかずです,,2024-04-13 12:03:02
user69503435293224,ピンクドラゴン様ほんとうにお願いします。みあと同じにクラスしてください。おみゆとひまりともかまなやとははなしてください…,,2024-04-07 10:51:30
user4283681546331,핑크용신 이시여 나에게 대박 기운을 주시여 소원성치 이루게 하소서 재물운 건강운,,2024-04-03 14:56:28
user124712196183,億萬長に慣れますように✨✨,,2024-04-03 03:55:06
mirian.sousa23,⚔️⚔️,,2024-04-03 01:04:24
petr_valiushko,ДРАКОНЧИК. ЖДУ. УДАЧУ.,,2024-04-02 11:37:29
mimia0507,好美好酷的龍，巨龍巨龍你擦亮眼睛,,2024-03-31 16:07:55
user4852672943298,ツインレイ統合できますように,,2024-03-31 14:12:37
lyestoudja,استقبل طاقه,,2024-03-30 15:52:07
jalalabuganem,استقبل,,2024-03-30 14:28:14
user8355097582951,Какая красота,,2024-03-29 10:13:54
kitamurakoichijapan,ありがとうございます,,2024-03-29 09:57:57
ty.x63,Does the phoenix bird version exist?,,2024-03-29 04:57:49
user4398378150046,", ,  , , ,",,2024-03-26 10:42:22
ingdri303, beautiful,,2024-03-26 00:11:19
user1081727625150,استقبل المال المال معي يوفره المال ينزل عليا مثل المطر,,2024-03-25 22:01:08
vn.b.mnh,Xin vía chiều trúng lô ,,2024-03-24 03:25:28
tunrada089,,,2024-03-23 12:57:06
mauriciovalenciabejaran0,"Dios y él Universo conspiran a nuestro favor . Lo decretó qué así es . Gracias,gracias,gracias . Namasté.Amén.",,2024-03-23 04:05:39
user1668874771804,nhưng mà hôm nay em không nhận được 1 lời chúc nào cả.,,2024-03-22 16:52:51
genyahassan3,l received,,2024-03-21 07:04:16
eugenio.prada,@lindo Pink dragón...,,2024-03-21 00:06:33
user2720944134085,부동사처분도와주소서,,2024-03-20 03:06:22
lian.limes,lindo lindo,,2024-03-19 18:15:24
kongkwan_1986,Amazing cool ,,2024-03-19 07:03:21
nakagami5159gmail.com,"凄く綺麗な龍ですね！
生涯、お金に困る事が無いようにお願いします",,2024-03-19 06:02:14
chi.ba125,로또1등당첨해주세요,,2024-03-18 00:50:14
sugamama1938,amazing,,2024-03-17 18:46:53
chequetiabell,That is BEAUTIFUL ❤️❤️,,2024-03-16 22:35:25
mirnaaguilar01,amazing      ,,2024-03-16 08:25:24
user7182025568866,สาธุค่ะสาธุค่ะรวยรวยค่ะ,,2024-03-16 07:55:52
myztyk_gma,Gorgeous ,,2024-03-16 04:48:56
nezukooochan77,نعم استقبل,,2024-03-16 00:29:40
lehoang1980,Gõ rồng Hoan hỷ đón nhận Lộc tiền vàng,,2024-03-15 10:16:45
hdghfu0,نعم استقبل,,2024-03-15 03:17:48
tinhnguyenn76,Nam mô a di đa phat,,2024-03-14 23:28:57
alessandro.tavera,,,2024-03-14 23:15:46
wenghoechin,Yes. Thank you.,,2024-03-14 17:06:04
rxcbootg1999,Amazing,,2024-03-14 12:51:29
user394749475810,잘 받앗습니다 용의기운듬뿍,,2024-03-14 06:22:35
user2578532338007,高額当選ありがとうございます,,2024-03-14 01:22:22
user3822952670378,로또 1등 당첨 기원합니다,,2024-03-13 16:58:59
ayaka.a5.0331a9a6yka8a,可愛いぃぃぃぃ。( ⸝⸝ ֦ơωơ֦⸝⸝⸝ ),,2024-03-13 15:33:08
user3774551352004,億万長者になります！,,2024-03-13 12:47:41
toandubai.infoo,@Mễ Hội_0109 anh cũng đag có bé rồng m50 ,,2024-03-13 04:48:07
butamegane471,@わたあめ,,2024-03-12 23:00:49
n_h_chan,bạn làm cho mình con mèo đc k bạn,,2024-03-12 14:28:08
yuka0510dayo,復縁出来ますように,,2024-03-12 13:16:41
sin48fam,好きなMさんと両思いになり付き合えますように,,2024-03-12 13:01:49
sei1111111111,"月収100万円になりました
ありがとうございます",,2024-03-12 12:46:39
user3356979246106,nam mo s di da phat,,2024-03-12 11:14:34
toshi327419,ピンクドラゴン様→大金が舞い降ります様に宜しくお願い致します,,2024-03-12 11:12:11
useryoijrfdcru,Nam mô a di đà phật ,,2024-03-12 10:41:23
user1068871467918,我接收到了感恩龍在穿越時空吧,,2024-03-12 10:30:54
nhi280498,,,2024-03-12 10:23:24
maru.marru5,❤️,,2024-03-12 10:19:27
dacochu8890,,,2024-03-12 10:14:45
son280701,"Thành tâm xin vía tài lộc may mắn, kinh doanh đắt khách tiền bạc nhiều nguồn thu",,2024-03-12 09:54:24
banhmi_bo_sua,đáng eo quá,,2024-03-12 09:44:54
azazqqq,好美的龍 屬龍接,,2024-03-12 09:36:12
appleyou8,,,2024-03-12 08:58:52
dyo3mc3hjv72,接收下來感恩,,2024-03-12 08:45:59
derrickwong681,接收了❤️❤️❤️,,2024-03-12 08:43:43
derrickwong681,❤️❤️❤️❤️太美了,,2024-03-12 08:43:18
user2801361325569,Nam mo a di da phat   ,,2024-03-12 08:35:39
duy.mnh3593,Thành tâm xin vía,,2024-03-12 08:18:37
mariatik.cans,,,2024-03-12 08:18:35
miu.miu_666,tôi bị lạc rồi,,2024-03-12 07:56:49
trinh2112_m_rose,,,2024-03-12 07:51:10
mokoromo23,,,2024-03-12 07:30:51
taka88881,ありがとうございます。,,2024-03-12 07:13:04
user4029688884437,お金持ちになれますように……,,2024-03-12 07:12:03
pradermkaewphamon,สาธุสาธุสาธุ,,2024-03-12 07:11:04
user1861304406811,모듬계획한 일들이 다이루어 집니다,,2024-03-12 06:53:54
user9778007392834,ПРИНИМАЮ .,,2024-03-12 06:48:55
vungocha17_3,rồng hồng nhìn sinh động ánh mắt người nhìn quá,,2024-03-12 06:40:41
v.phng155,,,2024-03-12 06:23:48
useri113vlasm4,สาธุ,,2024-03-12 06:16:08
user5549521618884,,,2024-03-12 06:12:40
yuagongon,桃の助,,2024-03-12 06:04:51
user4452374541179,,,2024-03-12 06:01:02
kumiko3.10,美しいの一言です,,2024-03-12 05:58:05
fumiakiowaki,綺麗,,2024-03-12 05:56:26
tiennguyen78py,Đẹp quá,,2024-03-12 05:50:53
unun16405,งดงาม,,2024-03-12 05:41:15
iyashinomori184,youtube癒しの森広場もよろしくね☺️,,2024-03-12 05:38:04
the.gioi.luon.doi,Đẹp quá,,2024-03-12 05:22:14
user91957860182305,初めて見た,,2024-03-12 05:15:09
user82277971852003,행복 이 가득할 것 같아요 해운과 로또 1등 당첨,,2024-03-12 05:08:38
linda.liu60,,,2024-03-12 05:05:27
shawn.spr,สาธุ ขอให้มีแต่ความสุขความเจริญ ร่ำรวย,,2024-03-12 04:56:33
leenadeepchund,❤❤❤❤❤ wow,,2024-03-12 04:54:55
user5250009348738,ビンクドラコン良いことが沢山訪れますように‼️よろしくお願いいたします,,2024-03-12 04:49:42
thepostislookingfor,สาธุ สาธุ สาธุ ขอให้เราโชคดี,,2024-03-12 04:42:14
1997_mico,龍鳳呈祥好運連連感恩,,2024-03-12 04:29:51
nontete.v,ありがとうございます良い事ばかりであります様に,,2024-03-12 04:26:37
kimhai1988,❤❤❤,,2024-03-12 04:08:28
yae8170,母の病気が治りますように。 両親が長生きできますように,,2024-03-12 04:07:40
user581dkinhqq,สวยมาก คับ,,2024-03-12 03:47:56
user3173171131610,สาธๆค่ะขอรางใหญ่ค่ะ,,2024-03-12 03:46:31
trantam.0001,xin vía tuổi thân 1992,,2024-03-12 03:41:02
user2904729867955,凄い,,2024-03-12 03:21:25
user309812050037,私に付いてる♡緑龍♡が惚れたｧ〜ｫ〜ｩｯ✨ ✨ ✨,,2024-03-12 03:16:23
user2404086333661,金運上昇大金持ちになる、近いうちに大金が入る、病気が治る,,2024-03-12 03:06:46
nguyenthituyenhpktgmail3,Nam mô a Di Đà Phật,,2024-03-12 02:58:37
user6110607830248,,,2024-03-12 02:41:04
30752952401,いいことありますように！,,2024-03-12 02:38:39
user8761842523784,もものすけ……………,,2024-03-12 01:49:48
linaangulo62,Que significan los dragones s,,2024-03-12 01:48:36
_luckycharm_1111_,,,2024-03-12 01:36:02
user1736016725488,素晴らしい,,2024-03-12 01:32:35
muma0220,,,2024-03-12 01:07:56
mimilin37,好美,,2024-03-12 00:57:36
user9036562160266,magnific echo esta,,2024-03-12 00:56:44
userym8c6qxhsw12,tuyệt vời quá thần rồng hộ mậnh ❤️❤️❤️,,2024-03-12 00:50:21
buiminh1005,nam mô a di đà phật,,2024-03-12 00:40:21
traigamy_lyphunghoang,Gửi mình tấm hình này nhé. Xin về làm hình nền điện thoại,,2024-03-12 00:39:26
traigamy_lyphunghoang,Inbox,,2024-03-12 00:39:10
user6139131514006,南無阿彌陀佛,,2024-03-12 00:33:08
hisami496,心が満たされました。ありがとうございますm(_ _)m,,2024-03-12 00:22:54
anasampaiovieir50,Lindo,,2024-03-12 00:22:34
user9322258748616,ピンクのドラゴンかっこ良しぎるでしょ。,,2024-03-12 00:12:50
user9322258748616,いいね。,,2024-03-12 00:11:43
user9049620538873,ありがとう、願いが叶いますように,,2024-03-12 00:08:56
v.qunh7586,"Thành tâm xịn vỉa, tài lộc may mắn á",,2024-03-12 00:03:30
jkjun295,돈 많이 벌게 해주세요 ,,2024-03-11 23:56:54
n90035,ほしいものが手に入りますよーに！,,2024-03-11 23:40:50
pooh2525o,このコメ欄開いた皆さんがみんなの銀行の紹介コード使ってくれて臨時収入ゲットできますように,,2024-03-11 23:01:15
yuri00002222,お金が貯まりますように,,2024-03-11 22:36:11
mikarin5000,,,2024-03-11 22:08:52
yuzu5132,何に対しても良い方向に向きますように！話したい人と話すことができますように！！,,2024-03-11 21:34:41
nguyngm8,nam mô a di đà phật,,2024-03-11 21:33:03
riniandriani8355,Amiin y ♥️,,2024-03-11 20:56:22
hanhan271102,@Thư AnhV  @Hạ Mây,,2024-03-11 20:43:13
bichvan_0510,Đẹp quá,,2024-03-11 19:57:30
tvbphim2023,❤️❤️,,2024-03-11 19:56:00
hananhannou,نعم واستقبل طاقة المال والثراء بكل حب ويسر وفي افضل الاحتمالات,,2024-03-11 19:40:06
2169620792,Xin vía bé rồng,,2024-03-11 19:33:06
doitudo_1988,,,2024-03-11 18:57:41
pontiger5,Rồng đẹp thật,,2024-03-11 18:55:48
yri.0120,なんだこれかっこよおおお,,2024-03-11 18:53:41
userrggx2s2fh2,Ước gì ,,2024-03-11 18:43:15
wjmtw,沖ドキGOLDで沢山勝ちますようにお願いします,,2024-03-11 18:26:02
long_le39,,,2024-03-11 18:15:55
mariamtraore3092,protéger nous amène,,2024-03-11 17:59:38
tuan35nb3,Quá đẹp luôn rất tuyệt vời ,,2024-03-11 17:57:01
fuat3300,"Wunderschön, aber habe schon von geträumt.",,2024-03-11 17:49:58
user4997912121721,お金がもどってくるようにお願いします,,2024-03-11 17:49:07
user6094521866326,金運アップしてください,,2024-03-11 17:41:08
user9110849176320,接受了感恩,,2024-03-11 17:23:41
juditbajtai,Beautiful ,,2024-03-11 17:16:52
userntyrkgl2v3,Xin vía bé rồng ạ,,2024-03-11 17:03:15
toanbom22,Thành tâm xin vía ,,2024-03-11 16:57:14
chikachiki250,Aamiin.,,2024-03-11 16:51:12
trn.minh.cu.chui,,,2024-03-11 16:35:45
user8812094722224,로또 1등이여,,2024-03-11 16:09:49
user114993374057,넘이쁨,,2024-03-11 15:48:28
lica.lica84,doamne ajuta amin,,2024-03-11 15:47:49
bearit05,,,2024-03-11 15:47:36
user84932584,hecho está ☘️☘️☘️☘️,,2024-03-11 15:37:20
hieu_tran1996,xin vía,,2024-03-11 15:34:06
moonlight_x84,Xin ảnh nền,,2024-03-11 15:23:58
